Household ID,Average age of adults in household (in years),Monthly household income (in Rs.),Number of adults in household,Avg.income,Current cable operator subscription fees (Rs. per month),Genre 1,Genre 2,Genre 3,Genre 4,Genre 5,Genre 6,Genre 7,Genre 8,Total,Avg Genre11,Avg Genre22,Avg Genre33,Avg Genre44,Avg Genre55,Avg Genre66,Avg Genre77,Avg Genre88,Proposed Plan (Genres included),Proposed subscription fee (Rs. per month),Survey Response
105853,58,"81,192",5,16238.4,520,114,172,1770,723,4130,1098,341,8,8356,0.013642891,0.020584011,0.211823839,0.086524653,0.494255625,0.131402585,0.040809,0.000957396,"6,5,3,4,1",360,"Yes, I will switch!"
103694,43,"2,43,037",3,81012.33333,510,428,28,741,2210,3122,1253,5142,0,12924,0.033116682,0.002166512,0.05733519,0.17099969,0.241566079,0.096951408,0.397864438,0,"6,5,3,4",310,"Yes, I will switch!"
102826,62,"4,64,114",3,154704.6667,510,358,358,694,397,3635,1116,2116,118,8792,0.040718835,0.040718835,0.078935396,0.045154686,0.41344404,0.126933576,0.240673339,0.013421292,"6,5,3,4",340,Not interested
102797,46,"63,116",4,15779,575,24,0,356,621,877,385,275,0,2538,0.009456265,0,0.140267928,0.244680851,0.345547675,0.151694247,0.108353034,0,"6,5,3,4",300,"Yes, I will switch!"
104138,68,"3,27,690",3,109230,600,142,653,4594,1564,11126,1686,495,141,20401,0.006960443,0.032008235,0.22518504,0.076662909,0.545365423,0.082643008,0.024263516,0.006911426,"6,5,3,4",340,"Yes, I will switch!"
104391,58,"1,96,169",3,65389.66667,510,32,57,540,323,611,60,244,1,1868,0.017130621,0.030513919,0.289079229,0.172912206,0.327087794,0.032119914,0.130620985,0.000535332,"6,5,3,2,7",350,Not interested
110610,70,"2,31,195",5,46239,515,494,127,3263,1336,1235,1143,230,70,7898,0.06254748,0.01608002,0.413142568,0.169156749,0.156368701,0.144720182,0.029121297,0.008863003,"6,5,3,2,7",370,Not interested
107174,45,"89,360",5,17872,525,53,26,101,469,3635,2053,0,0,6337,0.008363579,0.004102888,0.015938141,0.074009784,0.573615275,0.323970333,0,0,"6,5,3,2,7",430,Not interested
102453,26,"1,73,830",3,57943.33333,525,383,46,1050,1180,3384,1754,557,5,8359,0.045818878,0.005503051,0.125613112,0.141165211,0.404833114,0.209833712,0.066634765,0.000598158,"6,5,3,2,7",430,Not interested
107256,61,"4,75,000",4,118750,550,56,2856,1932,395,2305,1753,2146,97,11540,0.004852686,0.247487002,0.167417678,0.034228769,0.199740035,0.151906412,0.185961872,0.008405546,"6,5,3,2,7",400,Not interested
106032,25,"2,11,408",4,52852,515,203,880,2073,272,2616,922,79,101,7146,0.028407501,0.123145816,0.290092359,0.038063252,0.366078925,0.12902323,0.011055136,0.014133781,"6,5,3,2,4",450,Not interested
111023,24,"2,46,655",5,49331,525,652,132,934,496,4574,621,389,2,7800,0.083589744,0.016923077,0.11974359,0.063589744,0.586410256,0.079615385,0.049871795,0.00025641,"6,5,3,2,4",380,"Yes, I will switch!"
110755,45,"1,14,950",4,28737.5,560,552,6,1125,18,1662,792,44,0,4199,0.131459871,0.001428912,0.267920934,0.004286735,0.395808526,0.188616337,0.010478685,0,"6,5,3,2,4",420,"Yes, I will switch!"
103001,43,"1,40,732",4,35183,525,426,531,1800,2914,5989,3294,1716,94,16764,0.025411596,0.031675018,0.107372942,0.173824863,0.357253639,0.196492484,0.102362205,0.005607254,"6,5,3,2,1",490,Not interested
100418,57,"3,59,226",5,71845.2,525,8,75,129,197,496,191,5126,1,6223,0.001285554,0.012052065,0.020729552,0.031656757,0.079704323,0.030692592,0.823718464,0.000160694,"6,5,3,2,1",470,Not interested
111078,29,"4,96,092",3,165364,525,149,2567,6256,2317,3197,1165,1554,137,17342,0.008591858,0.148022143,0.360742706,0.133606274,0.184350133,0.067177949,0.089609042,0.007899896,"6,5,3,2,1",440,Not interested
109875,63,"1,81,806",4,45451.5,475,1205,116,267,534,1118,413,6278,0,9931,0.121337227,0.011680596,0.02688551,0.05377102,0.11257678,0.04158695,0.632161917,0,"6,5,3,1,7",410,Not interested
111879,27,"4,97,621",4,124405.25,575,574,86,68,521,861,1149,95,0,3354,0.171138939,0.025641026,0.020274299,0.155336911,0.256708408,0.342576029,0.028324389,0,"6,5,3,1,7",360,"Yes, I will switch!"
104204,34,"4,57,380",3,152460,580,0,918,3039,96,208,1094,127,2,5484,0,0.167396061,0.554157549,0.01750547,0.037928519,0.199489424,0.023158279,0.000364697,"6,5,3,1,7",340,"Yes, I will switch!"
105185,24,"1,69,740",5,33948,500,1,482,661,109,747,421,472,0,2893,0.000345662,0.166609056,0.228482544,0.037677152,0.258209471,0.145523678,0.163152437,0,"6,5,3",250,"Yes, I will switch!"
102748,67,"18,837",3,6279,520,605,182,1216,693,6525,3250,665,1,13137,0.046053132,0.013854,0.09256299,0.05275177,0.496688742,0.24739286,0.050620385,7.61E-05,"6,5,3",200,"Yes, I will switch!"
100937,50,"4,45,496",5,89099.2,540,273,12,555,425,562,80,912,1,2820,0.096808511,0.004255319,0.196808511,0.15070922,0.19929078,0.028368794,0.323404255,0.00035461,"6,5,3",200,"Yes, I will switch!"
107653,62,"2,55,152",4,63788,500,137,331,1298,416,2032,764,17,7,5002,0.027389044,0.066173531,0.259496202,0.083166733,0.406237505,0.152738904,0.003398641,0.00139944,"6,5,2,8,7",330,"Yes, I will switch!"
109641,49,"2,80,366",3,93455.33333,525,1,1,1005,123,935,14,42,0,2121,0.000471476,0.000471476,0.473833098,0.057991513,0.440829797,0.00660066,0.01980198,0,"6,5,2,8,7",320,Not interested
111109,23,"1,81,763",3,60587.66667,560,353,366,1298,2618,2477,3364,2029,36,12541,0.028147676,0.029184276,0.103500518,0.208755283,0.19751216,0.268240172,0.161789331,0.002870584,"6,5,2,8,7",340,"Yes, I will switch!"
103250,65,"3,56,463",5,71292.6,500,375,1,1170,351,608,147,62,2,2716,0.138070692,0.000368189,0.43078056,0.129234168,0.223858616,0.054123711,0.022827688,0.000736377,"6,5,2,8",290,Not interested
107863,20,"2,95,711",5,59142.2,515,1029,6,757,266,1557,364,1741,5,5725,0.179737991,0.001048035,0.132227074,0.046462882,0.271965066,0.063580786,0.304104803,0.000873362,"6,5,2,8",270,Not interested
105890,20,"3,62,133",3,120711,540,248,123,2013,477,2570,286,170,12,5899,0.042041024,0.020850992,0.341244279,0.080861163,0.435667062,0.048482794,0.028818444,0.002034243,"6,5,2,8",290,"Yes, I will switch!"
109657,39,"73,466",3,24488.66667,580,5992,234,515,445,259,207,146,0,7798,0.768402154,0.030007694,0.066042575,0.057065914,0.033213645,0.026545268,0.018722749,0,"6,5,2,8",260,Not interested
106256,51,"2,05,692",3,68564,475,157,236,839,1280,4363,477,658,1,8011,0.019598053,0.029459493,0.104730995,0.159780302,0.544626139,0.059543128,0.082137062,0.000124828,"6,5,2,7,8",310,"Yes, I will switch!"
104436,31,"3,93,030",3,131010,475,938,5,1575,364,1721,503,297,9,5412,0.173318551,0.000923873,0.291019956,0.067257945,0.317997044,0.092941611,0.054878049,0.001662971,"6,5,2,7,8",300,Not interested
104465,27,"85,176",5,17035.2,515,971,123,1440,297,1855,863,87,19,5655,0.171706454,0.021750663,0.25464191,0.052519894,0.328028294,0.152608311,0.015384615,0.003359859,"6,5,2,7,8",360,"Yes, I will switch!"
103315,48,"3,88,197",4,97049.25,525,1315,29,105,1,56,0,462,0,1968,0.668191057,0.014735772,0.053353659,0.00050813,0.028455285,0,0.234756098,0,"6,5,2,7,8",360,Not interested
108530,57,"48,846",3,16282,490,650,94,1808,3972,8354,2128,82,129,17217,0.037753383,0.00545972,0.105012488,0.230702213,0.485218098,0.123598769,0.004762735,0.007492595,"6,5,2,7,4",350,"Yes, I will switch!"
105581,55,"1,66,668",4,41667,490,73,61,1220,1511,2078,3679,1032,152,9806,0.007444422,0.006220681,0.124413624,0.154089333,0.211911075,0.375178462,0.105241689,0.015500714,"6,5,2,7,4",330,Not interested
103490,49,"4,78,783",5,95756.6,515,228,171,350,1703,3415,2000,142,0,8009,0.028467974,0.02135098,0.043700837,0.212635785,0.426395305,0.249719066,0.017730054,0,"6,5,2,7,4",380,Not interested
107758,20,"2,70,131",3,90043.66667,525,152,96,1176,2679,5786,1702,832,74,12497,0.012162919,0.007681844,0.094102585,0.214371449,0.462991118,0.136192686,0.066575978,0.005921421,"6,5,2,7,4",390,Not interested
100561,43,"3,68,352",3,122784,550,3783,44,464,171,1762,52,285,18,6579,0.5750114,0.006687946,0.070527436,0.025991792,0.267821857,0.007903937,0.043319653,0.002735978,"6,5,2,7,4",390,Not interested
101088,67,"1,25,243",5,25048.6,500,61,249,130,150,975,222,97,0,1884,0.032377919,0.132165605,0.069002123,0.079617834,0.517515924,0.117834395,0.0514862,0,"6,5,2,7,3",400,"Yes, I will switch!"
102364,32,"3,22,206",4,80551.5,510,1,92,19,205,297,155,78,0,847,0.001180638,0.108618654,0.022432113,0.242030697,0.350649351,0.182998819,0.092089728,0,"6,5,2,7,3",400,Not interested
110116,28,"65,032",3,21677.33333,580,43,170,952,220,1838,952,545,3,4723,0.009104383,0.035994072,0.201566801,0.046580563,0.389159433,0.201566801,0.115392759,0.000635189,"6,5,2,7,3",420,"Yes, I will switch!"
105100,51,"1,21,406",3,40468.66667,475,84,48,1005,1138,2573,2299,377,1,7525,0.011162791,0.006378738,0.133554817,0.151229236,0.34192691,0.30551495,0.050099668,0.00013289,"6,5,2,7,1",350,"Yes, I will switch!"
104149,24,"2,62,672",4,65668,560,285,391,724,384,3626,1575,819,30,7834,0.036379883,0.049910646,0.092417667,0.049017105,0.462854225,0.201046719,0.104544294,0.003829461,"6,5,2,7,1",440,Not interested
112015,58,"4,74,659",5,94931.8,500,523,26,1723,770,4100,1598,972,114,9826,0.053226135,0.002646041,0.175351109,0.078363525,0.41726033,0.162629758,0.098921229,0.011601873,"6,5,2,7",300,Not interested
105731,34,"2,83,474",3,94491.33333,525,373,173,1776,3769,1754,645,2533,0,11023,0.033838338,0.015694457,0.161117663,0.341921437,0.159121836,0.058514016,0.229792253,0,"6,5,2,7",300,Not interested
104672,50,"3,31,409",4,82852.25,550,235,81,656,981,1943,217,1602,1,5716,0.041112666,0.014170749,0.11476557,0.171623513,0.339923023,0.037963611,0.28026592,0.000174948,"6,5,2,7",320,Not interested
106332,68,"2,60,260",4,65065,560,79,18,804,526,778,126,3098,0,5429,0.014551483,0.003315528,0.148093572,0.096887088,0.143304476,0.023208694,0.57063916,0,"6,5,2,7",330,Not interested
101309,38,"89,399",4,22349.75,475,219,63,693,1284,2181,606,90,101,5237,0.041817835,0.012029788,0.132327669,0.245178537,0.416459805,0.115715104,0.017185411,0.019285851,"6,5,2,4",320,Not interested
111822,48,"2,40,008",3,80002.66667,510,259,1,451,84,168,29,38,0,1030,0.251456311,0.000970874,0.437864078,0.081553398,0.163106796,0.02815534,0.036893204,0,"6,5,2,4",330,Not interested
109435,36,"1,85,257",5,37051.4,520,7,223,1992,1537,2153,1177,4175,12,11276,0.000620788,0.019776516,0.176658389,0.136307201,0.190936502,0.104380986,0.37025541,0.001064207,"6,5,2,4",340,Not interested
104444,52,"4,16,244",3,138748,525,208,70,425,79,565,101,2039,1,3488,0.059633028,0.020068807,0.12184633,0.022649083,0.161983945,0.028956422,0.584575688,0.000286697,"6,5,2,4",330,Not interested
109043,40,"2,98,575",5,59715,475,892,19,435,2004,2789,951,424,29,7543,0.118255336,0.002518892,0.057669362,0.265676786,0.369746785,0.126077158,0.056211057,0.003844624,"6,5,2,3,7",360,Not interested
102629,30,"3,81,959",5,76391.8,475,66,1009,633,844,81,200,3510,0,6343,0.010405171,0.159072994,0.09979505,0.133060066,0.012769983,0.031530821,0.553365915,0,"6,5,2,3,7",430,Not interested
105081,55,"4,41,954",5,88390.8,515,599,2711,3629,3345,1043,46,1051,7,12431,0.048185987,0.218083823,0.291931462,0.269085351,0.083903145,0.003700426,0.084546698,0.000563108,"6,5,2,3,7",370,Not interested
102092,23,"4,83,393",5,96678.6,515,247,1409,514,1323,2993,1225,207,0,7918,0.031194746,0.177948977,0.064915383,0.167087648,0.377999495,0.154710786,0.026142965,0,"6,5,2,3,7",380,Not interested
106876,66,"1,65,934",3,55311.33333,525,430,1547,390,552,1270,780,1308,0,6277,0.068504062,0.246455313,0.062131592,0.087940099,0.202325952,0.124263183,0.208379799,0,"6,5,2,3,7",400,"Yes, I will switch!"
106420,69,"1,87,214",5,37442.8,490,121,227,1223,417,861,1124,2850,7,6830,0.017715959,0.033235725,0.179062958,0.061054173,0.126061493,0.164568082,0.41727672,0.00102489,"6,5,2,3,4",400,Not interested
106026,31,"4,33,150",5,86630,500,98,216,283,179,1938,935,39,0,3688,0.026572668,0.05856833,0.076735358,0.048535792,0.525488069,0.253524946,0.010574837,0,"6,5,2,3,4",390,Not interested
102395,63,"1,59,431",3,53143.66667,510,3,30,4659,4263,9105,719,2064,283,21126,0.000142005,0.001420051,0.220533939,0.201789264,0.430985515,0.034033892,0.097699517,0.013395816,"6,5,2,3,4",430,Not interested
101654,69,"3,58,439",4,89609.75,540,576,328,694,13501,12035,6654,75,106,33969,0.016956637,0.009655863,0.020430392,0.397450617,0.354293621,0.195884483,0.002207895,0.003120492,"6,5,2,3,4",410,Not interested
111249,59,"4,35,184",3,145061.3333,500,83,1130,109,109,1209,1326,550,0,4516,0.018379097,0.250221435,0.024136404,0.024136404,0.267714792,0.293622675,0.121789194,0,"6,5,2,3,1",450,Not interested
106938,38,"1,53,228",4,38307,525,40,64,771,1599,1043,1069,155,12,4753,0.008415737,0.01346518,0.162213339,0.336419104,0.219440353,0.224910583,0.032610983,0.002524721,"6,5,2,3,1",440,Not interested
102935,46,"3,03,904",4,75976,550,205,133,950,1222,2664,553,4604,19,10350,0.019806763,0.012850242,0.09178744,0.118067633,0.257391304,0.053429952,0.444830918,0.001835749,"6,5,2,3,1",450,Not interested
105916,40,"2,49,794",3,83264.66667,525,10,0,148,30,185,29,0,0,402,0.024875622,0,0.368159204,0.074626866,0.460199005,0.072139303,0,0,"6,5,2,1,7",410,Not interested
109298,24,"17,121",3,5707,600,353,678,946,1763,4295,796,227,2,9060,0.038962472,0.074834437,0.104415011,0.194591611,0.47406181,0.08785872,0.025055188,0.000220751,"6,5,2,1,7",430,Not interested
106195,26,"2,88,165",5,57633,600,13,35,541,3209,3017,875,1255,0,8945,0.001453326,0.0039128,0.060480715,0.358747904,0.337283399,0.097820011,0.140301845,0,"6,5,2,1,7",420,Not interested
103249,51,"3,74,767",5,74953.4,525,204,52,555,1658,2400,993,2581,71,8514,0.023960536,0.006107588,0.065186751,0.194738078,0.281888654,0.116631431,0.303147757,0.008339206,"6,5,2,1,3",420,Not interested
100875,18,"35,833",3,11944.33333,575,154,703,1141,245,2789,1382,544,0,6958,0.022132797,0.10103478,0.163983903,0.035211268,0.400833573,0.198620293,0.078183386,0,"6,5,2,1,3",410,"Yes, I will switch!"
105310,46,"1,60,291",5,32058.2,490,6,483,123,226,1779,833,419,68,3937,0.001524003,0.122682245,0.031242062,0.057404115,0.451866904,0.211582423,0.106426213,0.017272035,"6,5,2,1",350,"Yes, I will switch!"
110276,50,"4,09,603",5,81920.6,500,49,6,1281,405,2826,312,6322,46,11247,0.004356717,0.000533476,0.113897039,0.036009603,0.251267005,0.027740731,0.56210545,0.00408998,"6,5,2,1",390,Not interested
106913,60,"1,92,460",5,38492,525,71,12,815,161,677,374,20,3,2133,0.033286451,0.005625879,0.382090952,0.075480544,0.317393343,0.175339897,0.009376465,0.00140647,"6,5,2,1",340,Not interested
110312,24,"4,17,136",3,139045.3333,580,27,399,2713,550,3618,1734,254,42,9337,0.002891721,0.042733212,0.290564421,0.05890543,0.387490629,0.185712756,0.027203599,0.004498233,"6,5,2,1",310,"Yes, I will switch!"
102997,48,"3,82,721",3,127573.6667,475,1592,265,561,245,991,395,738,55,4842,0.328789756,0.054729451,0.115861214,0.050598926,0.204667493,0.08157786,0.152416357,0.011358943,"6,5,2",230,Not interested
104600,47,"4,02,728",5,80545.6,510,267,404,699,2823,3806,6553,389,2,14943,0.017867898,0.02703607,0.046777755,0.188917888,0.254701198,0.438533092,0.026032256,0.000133842,"6,5,2",260,"Yes, I will switch!"
109917,70,"2,44,792",5,48958.4,550,506,795,1439,1118,4635,3847,361,23,12724,0.039767369,0.062480352,0.113093367,0.087865451,0.364272241,0.302342031,0.028371581,0.001807608,"6,5,2",240,"Yes, I will switch!"
107211,34,"3,04,575",5,60915,525,193,81,83,12,220,81,59,0,729,0.264746228,0.111111111,0.113854595,0.016460905,0.301783265,0.111111111,0.080932785,0,"6,5,1,8,7",320,"Yes, I will switch!"
108790,56,"2,39,211",4,59802.75,540,132,17,349,48,294,15,55,0,910,0.145054945,0.018681319,0.383516484,0.052747253,0.323076923,0.016483516,0.06043956,0,"6,5,1,8,7",310,Not interested
100705,39,"3,31,170",3,110390,490,24,195,291,562,2995,88,1433,0,5588,0.004294918,0.034896206,0.052075877,0.100572656,0.535969936,0.015748031,0.256442377,0,"6,5,1,8",300,"Yes, I will switch!"
109158,33,"75,938",4,18984.5,510,877,325,210,165,449,107,107,1,2241,0.39134315,0.145024543,0.093708166,0.073627845,0.200356983,0.047746542,0.047746542,0.000446229,"6,5,1,8",300,"Yes, I will switch!"
109985,50,"1,84,750",3,61583.33333,525,100,7,142,90,785,319,579,52,2074,0.048216008,0.003375121,0.068466731,0.043394407,0.378495661,0.153809065,0.279170685,0.025072324,"6,5,1,8",260,Not interested
100587,64,"23,840",3,7946.666667,560,135,66,481,944,3503,1284,297,0,6710,0.020119225,0.009836066,0.071684054,0.140685544,0.522056632,0.191356185,0.044262295,0,"6,5,1,8",280,"Yes, I will switch!"
110458,21,"3,45,615",4,86403.75,475,142,5,1711,266,1433,363,163,10,4093,0.034693379,0.001221598,0.418030784,0.064989006,0.350109944,0.088688004,0.03982409,0.002443196,"6,5,1,7,8",300,Not interested
101395,30,"83,404",5,16680.8,510,0,109,144,1,120,195,203,4,776,0,0.140463918,0.18556701,0.00128866,0.154639175,0.25128866,0.261597938,0.005154639,"6,5,1,7,8",340,Not interested
104508,50,"44,557",3,14852.33333,490,62,20,433,235,1338,410,503,0,3001,0.02065978,0.006664445,0.144285238,0.078307231,0.445851383,0.136621126,0.167610796,0,"6,5,1,7",280,"Yes, I will switch!"
101938,56,"4,58,167",4,114541.75,490,266,137,329,62,1175,51,247,0,2267,0.117335686,0.060432289,0.145125717,0.027348919,0.518306131,0.022496692,0.108954566,0,"6,5,1,7",290,Not interested
101616,55,"1,10,117",4,27529.25,500,332,775,1283,2830,4610,1941,1658,0,13429,0.024722615,0.057710924,0.095539504,0.210737955,0.343286916,0.14453794,0.123464145,0,"6,5,1,7",280,"Yes, I will switch!"
112276,67,"2,29,387",5,45877.4,525,1139,203,675,1984,6496,2111,1897,79,14584,0.078099287,0.013919364,0.046283598,0.136039495,0.445419638,0.144747669,0.130074054,0.005416895,"6,5,1,7",300,"Yes, I will switch!"
104196,59,"1,99,786",5,39957.2,550,25,9,1031,1407,2251,452,190,108,5473,0.004567879,0.001644436,0.188379317,0.257080212,0.411291796,0.082587246,0.034715878,0.019733236,"6,5,1,7",280,Not interested
111663,46,"25,699",4,6424.75,580,153,988,977,247,3866,2332,384,2,8949,0.017096882,0.110403397,0.109174209,0.027600849,0.432003576,0.260587775,0.042909822,0.000223489,"6,5,1,7",310,"Yes, I will switch!"
100118,54,"68,775",4,17193.75,475,1569,20,935,599,6011,175,1803,47,11159,0.140603997,0.001792275,0.08378887,0.053678645,0.538668339,0.015682409,0.161573618,0.004211847,"6,5,1,4",290,Not interested
111942,20,"11,468",3,3822.666667,500,84,90,164,138,560,156,40,43,1275,0.065882353,0.070588235,0.128627451,0.108235294,0.439215686,0.122352941,0.031372549,0.03372549,"6,5,1,4",350,"Yes, I will switch!"
100564,59,"4,88,667",3,162889,525,26,1438,156,2355,3397,3616,2012,19,13019,0.001997081,0.110453952,0.011982487,0.180889469,0.260926338,0.277747907,0.15454336,0.001459405,"6,5,1,4",300,"Yes, I will switch!"
105334,29,"4,62,332",3,154110.6667,540,472,51,384,1963,2009,2396,50,8,7333,0.064366562,0.006954862,0.052366017,0.267693986,0.273966998,0.326742125,0.006818492,0.001090959,"6,5,1,4",350,"Yes, I will switch!"
106514,64,"3,87,187",3,129062.3333,510,265,599,1779,858,2020,576,1162,6,7265,0.036476256,0.082450103,0.244872677,0.118100482,0.278045423,0.07928424,0.159944942,0.000825877,"6,5,1,3,2",480,Not interested
105432,46,"4,05,999",5,81199.8,520,0,332,606,126,632,430,52,67,2245,0,0.147884187,0.269933185,0.056124722,0.281514477,0.191536748,0.023162584,0.029844098,"6,5,1,3,2",480,"Yes, I will switch!"
112003,21,"1,07,366",4,26841.5,580,1966,104,601,90,515,341,456,0,4073,0.482690891,0.025534004,0.147557083,0.022096735,0.126442426,0.083722072,0.111956789,0,"6,5,1,3,2",390,"Yes, I will switch!"
106480,44,"2,46,391",3,82130.33333,500,408,302,701,4594,5028,2488,662,0,14183,0.028766834,0.021293097,0.049425368,0.323908905,0.354508919,0.175421279,0.046675598,0,"6,5,1",230,"Yes, I will switch!"
110847,37,"3,78,443",5,75688.6,500,208,329,495,318,2520,680,150,24,4724,0.044030483,0.069644369,0.104784081,0.067315834,0.533446232,0.143945809,0.031752752,0.00508044,"6,5,1",220,"Yes, I will switch!"
112246,61,"2,54,939",4,63734.75,525,103,88,330,398,1123,975,1837,2,4856,0.021210873,0.018121911,0.067957166,0.081960461,0.231260297,0.200782537,0.378294893,0.000411862,"6,5,1",260,Not interested
103554,67,"2,01,090",4,50272.5,515,0,0,121,9,61,10,9,0,210,0,0,0.576190476,0.042857143,0.29047619,0.047619048,0.042857143,0,"6,4,8,7,5",290,"Yes, I will switch!"
112103,65,"2,47,603",5,49520.6,525,375,266,598,571,4595,2324,196,0,8925,0.042016807,0.029803922,0.067002801,0.063977591,0.514845938,0.260392157,0.021960784,0,"6,4,8,7,5",290,Not interested
107258,30,"95,498",5,19099.6,500,524,655,1138,985,2266,493,89,4,6154,0.085147871,0.106434839,0.184920377,0.160058499,0.368215795,0.080110497,0.014462138,0.000649984,"6,4,8,5,3",300,"Yes, I will switch!"
